SSC,Volume
SSC_ChurchSt,196.1956787
SSC_ChurchSt,56.83888628
SSC_ChurchSt,100.2113055
SSC_ChurchSt,1.174562549
SSC_ChurchSt,3.758035011
SSC_ChurchSt,2.73598119
SSC_ChurchSt,3.76419571
SSC_ChurchSt,2.652907062
SSC_ChurchSt,3.562643876
SSC_ChurchSt,2.248979795
SSC_ChurchSt,0.151454456
SSC_ChurchSt,58.09062102
SSC_ChurchSt,3.371973181
SSC_ChurchSt,23.44563048
SSC_ChurchSt,20.16659492
SSC_ChurchSt,0.482726967
SSC_ChurchSt,24.49661335
SSC_ChurchSt,0.453620389
SSC_ChurchSt,63.06030296
SSC_ChurchSt,7.188860716
SSC_ChurchSt,0.477866301
SSC_ChurchSt,17.8924939
SSC_ChurchSt,0.468799177
SSC_ChurchSt,11.86121668
SSC_ChurchSt,6.167334211
SSC_ChurchSt,3.508645141
SSC_ChurchSt,7.588455718
SSC_ChurchSt,2.871158409
SSC_ChurchSt,0.192462917
SSC_ChurchSt,1.67237216
SSC_ChurchSt,1.009452048
SSC_ChurchSt,0.445081325
SSC_ChurchSt,17.82001533
SSC_ChurchSt,31.44749515
SSC_ChurchSt,0.920704458
SSC_ChurchSt,6.355740783
SSC_ChurchSt,60.74390115
SSC_ChurchSt,39.51655838
SSC_ChurchSt,6.61E-02
SSC_ChurchSt,2.403643339
SSC_ChurchSt,12.32842564
SSC_ChurchSt,15.84020403
SSC_ChurchSt,1.088102379
SSC_ChurchSt,5.256413607
SSC_ChurchSt,30.58564339
SSC_ChurchSt,0.308567363
SSC_ChurchSt,2.743038334
SSC_ChurchSt,0.683321835
SSC_ChurchSt,1.785665906
SSC_ChurchSt,106.1851325
SSC_ChurchSt,1.275062406
SSC_ChurchSt,2.719987014
SSC_ChurchSt,6.343622227
SSC_ChurchSt,5.142304053
SSC_CulverSt,15.72562709
SSC_CulverSt,3.598219359
SSC_CulverSt,2.458704061
SSC_CulverSt,9.898852216
SSC_CulverSt,10.72869416
SSC_CulverSt,13.63808728
SSC_CulverSt,2.579081183
SSC_CulverSt,2.525904713
SSC_CulverSt,4.007717905
SSC_CulverSt,160.6403916
SSC_CulverSt,0.734470304
SSC_CulverSt,202.7715051
SSC_CulverSt,147.8489018
SSC_CulverSt,136.0337897
SSC_CulverSt,21.57699581
SSC_CulverSt,37.24587532
SSC_CulverSt,40.0652649
SSC_CulverSt,73.12808915
SSC_CulverSt,3.878826866
SSC_CulverSt,6.363593446
SSC_CulverSt,1.772304562
SSC_CulverSt,110.4647577
SSC_CulverSt,1.091147525
SSC_CulverSt,0.351260168
SSC_CulverSt,1.059021366
SSC_CulverSt,103.8690744
SSC_CulverSt,0.237551689
SSC_CulverSt,71.72482337
SSC_CulverSt,1.652535548
SSC_CulverSt,1.185148473
SSC_CulverSt,1.314282588
SSC_CulverSt,20.8740257
SSC_CulverSt,60.31396568
SSC_CulverSt,54.31512995
SSC_CulverSt,0.674336435
SSC_CulverSt,134.9507355
SSC_CulverSt,6.82E-02
SSC_CulverSt,1.361343203
SSC_CulverSt,0.24218269
SSC_CulverSt,3.9729087
SSC_CulverSt,2.781422421
SSC_CulverSt,27.65714681
SSC_CulverSt,4.711834994
SSC_CulverSt,135.1605026
SSC_CulverSt,1.546852741
SSC_CulverSt,0.243550198
SSC_CulverSt,2.011510249
SSC_CulverSt,2.81051014
SSC_CulverSt,21.71087133
SSC_CulverSt,3.227312009
SSC_CulverSt,102.555889
SSC_CulverSt,74.21687927
SSC_CulverSt,5.207922791
SSC_CulverSt,12.22650002
SSC_CulverSt,105.1073453
SSC_CulverSt,5.485970217
SSC_CulverSt,0.82776382
SSC_CulverSt,61.93282365
SSC_CulverSt,247.4480921
SSC_CulverSt,67.60218873
SSC_CulverSt,3.382732611
SSC_CulverSt,47.14497446
SSC_CulverSt,0.608115209
SSC_CulverSt,300.199077
SSC_CulverSt,36.1406213
SSC_CulverSt,85.38302059
SSC_CulverSt,50.75925387
SSC_CulverSt,20.90280422
SSC_CulverSt,1.672578774
SSC_CulverSt,2.33438535
SSC_CulverSt,9.843132676
SSC_CulverSt,377.6156864
SSC_CulverSt,3.922684336
SSC_CulverSt,36.39468341
SSC_CulverSt,17.6619178
SSC_CulverSt,0.297392191
SSC_CulverSt,0.892397094
SSC_CulverSt,0.010233637
SSC_CulverSt,151.0444167
SSC_CulverSt,1.289236204
SSC_CulverSt,2.797062633
SSC_CulverSt,5.514898928
SSC_CulverSt,133.4606098
SSC_CulverSt,1.207770811
SSC_CulverSt,94.60625335
SSC_CulverSt,3.286866441
SSC_CulverSt,67.85095474
SSC_CulverSt,1.791305499
SSC_CulverSt,44.26761479
SSC_CulverSt,3.433970518
SSC_CulverSt,2.171999387
SSC_CulverSt,1.185689944
SSC_CulverSt,2.767939711
SSC_CulverSt,48.16350813
SSC_CulverSt,21.36221792
SSC_CulverSt,70.10806481
SSC_CulverSt,1.832191755
SSC_CulverSt,1.55110488
SSC_CulverSt,24.16223199
SSC_CulverSt,2.814949195
SSC_CulverSt,7.475316199
SSC_CulverSt,0.442398697
SSC_CulverSt,3.516637457
SSC_CulverSt,1.035061696
SSC_CulverSt,5.908925661
SSC_CulverSt,3.899895369
SSC_CulverSt,2.254232563
SSC_CulverSt,0.43155922
SSC_CulverSt,5.189961211
SSC_CulverSt,0.186985343
SSC_CulverSt,55.1416887
SSC_CulverSt,2044.647298
SSC_CulverSt,16.49342685
SSC_CulverSt,66.99460192
SSC_CulverSt,1.292754927
SSC_CulverSt,219.8800157
SSC_CulverSt,18.42489454
SSC_CulverSt,20.14273818
SSC_CulverSt,113.4412688
SSC_CulverSt,3.562842527
SSC_CulverSt,0.720382001
SSC_CulverSt,0.126550983
SSC_CulverSt,72.09251902
SSC_CulverSt,204.8938447
SSC_CulverSt,411.5245014
SSC_CulverSt,118.4262408
SSC_CulverSt,1.484638655
SSC_CulverSt,1.868321359
SSC_CulverSt,2.438112659
SSC_CulverSt,816.215498
SSC_CulverSt,23.99710707
SSC_CulverSt,6.106878554
SSC_CulverSt,240.2428141
SSC_CulverSt,285.1507699
SSC_CulverSt,3.334584863
SSC_CulverSt,71.02810868
SSC_CulverSt,257.7120012
SSC_CulverSt,2.917218053
SSC_CulverSt,44.79699492
SSC_CulverSt,4.097282732
SSC_CulverSt,69.96896469
SSC_CulverSt,25.44359096
SSC_CulverSt,53.51465031
SSC_CulverSt,15.54226357
SSC_CulverSt,2.512070382
SSC_CulverSt,80.95787604
SSC_CulverSt,1.692759463
SSC_CulverSt,146.4566399
SSC_CulverSt,2.087765451
SSC_CulverSt,22.61392541
SSC_CulverSt,0.919480281
SSC_CulverSt,10.7714536
SSC_CulverSt,2.625585658
SSC_CulverSt,3.16688184
SSC_CulverSt,6.241901375
SSC_CulverSt,2.794551834
SSC_CulverSt,0.539381927
SSC_CulverSt,41.63262121
SSC_CulverSt,1.304591432
SSC_CulverSt,0.770523384
SSC_CulverSt,12.24938061
SSC_CulverSt,0.1122129
SSC_CulverSt,0.836941585
SSC_CulverSt,3.209531059
SSC_CulverSt,0.417124325
SSC_CulverSt,62.30757519
SSC_CulverSt,1.343380117
SSC_CulverSt,2.153880227
SSC_CulverSt,0.333155676
SSC_CulverSt,1.941129922
SSC_CulverSt,133.3653002
SSC_CulverSt,352.4221302
SSC_CulverSt,2.113134538
SSC_CulverSt,3.230697879
SSC_CulverSt,4.87330632
SSC_CulverSt,2.939550796
SSC_CulverSt,3.428422365
SSC_CulverSt,1.572138847
SSC_CulverSt,1.027319332
SSC_CulverSt,8.661323647
SSC_CulverSt,26.62279289
SSC_CulverSt,25.99229238
SSC_CulverSt,0.188546892
SSC_CulverSt,3.208139244
SSC_CulverSt,1.560544161
SSC_CulverSt,2.735365959
SSC_CulverSt,2.885345447
SSC_CulverSt,2.548894178
SSC_CulverSt,103.2766415
SSC_CulverSt,158.5600807
SSC_CulverSt,0.209766937
SSC_CulverSt,2.43920524
SSC_CulverSt,39.65047654
SSC_CulverSt,1.128729045
SSC_CulverSt,25.02857
SSC_CulverSt,3.399303214
SSC_CulverSt,19.71945207
SSC_CulverSt,1.103799589
SSC_CulverSt,1.235271835
SSC_CulverSt,78.84765044
SSC_CulverSt,240.5012442
SSC_CulverSt,119.9145783
SSC_CulverSt,6.240737051
SSC_CulverSt,33.1457134
SSC_CulverSt,8.909442478
SSC_CulverSt,58.59050288
SSC_CulverSt,2.507259169
SSC_CulverSt,18.74699867
SSC_CulverSt,1.96742521
SSC_CulverSt,72.34429127
SSC_CulverSt,75.35509436
SSC_CulverSt,345.1606998
SSC_CulverSt,25.53120054
SSC_CulverSt,3.028839439
SSC_CulverSt,210.0980636
SSC_CulverSt,2.887647118
SSC_CulverSt,0.449182171
SSC_CulverSt,1.359790036
SSC_CulverSt,2.249252626
SSC_CulverSt,103.3836477
SSC_CulverSt,2.362711992
SSC_CulverSt,74.28581103
SSC_CulverSt,31.17969191
SSC_CulverSt,0.218520159
SSC_CulverSt,6.589976249
SSC_CulverSt,1.938038677
SSC_CulverSt,46.26645654
SSC_CulverSt,11.11142862
SSC_CulverSt,8.655689161
SSC_CulverSt,7.373254871
SSC_CulverSt,0.945684205
SSC_CulverSt,1.464225616
SSC_CulverSt,0.230662603
SSC_CulverSt,70.77026206
SSC_CulverSt,1.465585161
SSC_CulverSt,2.185959028
SSC_CulverSt,30.72053067
SSC_CulverSt,11.2922313
SSC_CulverSt,159.119431
SSC_CulverSt,19.65501024
SSC_CulverSt,2.802678927
SSC_CulverSt,3.613493282
SSC_CulverSt,0.141093166
SSC_CulverSt,0.332124283
SSC_CulverSt,71.9150582
SSC_CulverSt,3.406440405
SSC_CulverSt,0.375298209
SSC_CulverSt,1.262543615
SSC_CulverSt,2.986649967
SSC_CulverSt,182.4245124
SSC_CulverSt,0.46625066
SSC_CulverSt,143.3883665
SSC_CulverSt,1699.54027
SSC_CulverSt,33.31047061
SSC_CulverSt,0.536052635
SSC_CulverSt,4.740815253
SSC_CulverSt,142.475075
SSC_CulverSt,102.0798466
SSC_CulverSt,1.642984121
SSC_CulverSt,29.41202188
SSC_CulverSt,1.283881845
SSC_CulverSt,1.142373945
SSC_CulverSt,591.0655336
SSC_CulverSt,9.983500218
SSC_CulverSt,2.616793461
SSC_CulverSt,1.251830285
SSC_CulverSt,2.113635776
SSC_CulverSt,5.917505206
SSC_CulverSt,13.53723916
SSC_CulverSt,2.627218034
SSC_CulverSt,63.47947925
SSC_CulverSt,2.842951038
SSC_CulverSt,22.2902505
SSC_CulverSt,49.23318758
SSC_CulverSt,20.05899291
SSC_CulverSt,2.727511696
SSC_CulverSt,0.521814715
SSC_CulverSt,3.387328408
SSC_CulverSt,1.444337036
SSC_CulverSt,1.399467451
SSC_CulverSt,23.73021847
SSC_CulverSt,71.40363194
SSC_CulverSt,27.47575513
SSC_CulverSt,21.73367034
SSC_CulverSt,71.18228062
SSC_CulverSt,3.154040765
SSC_CulverSt,6.934287896
SSC_CulverSt,3.110243644
SSC_CulverSt,0.344578953
SSC_CulverSt,3.023377372
SSC_CulverSt,2.001781374
SSC_CulverSt,442.2639988
SSC_CulverSt,38.13016006
SSC_CulverSt,20.40561981
SSC_CulverSt,77.68343762
SSC_CulverSt,0.170485567
SSC_CulverSt,43.01880098
SSC_CulverSt,125.0147788
SSC_CulverSt,3.955014174
SSC_CulverSt,152.87872
SSC_CulverSt,148.361129
SSC_CulverSt,149.4233749
SSC_CulverSt,0.278733655
SSC_CulverSt,2.544012976
SSC_CulverSt,0.327404014
SSC_CulverSt,0.982336172
SSC_CulverSt,4.685100495
SSC_CulverSt,1.884563811
SSC_CulverSt,89.38129687
SSC_CulverSt,2.765857646
SSC_CulverSt,6.468624902
SSC_CulverSt,1.26756186
SSC_CulverSt,34.3940227
SSC_CulverSt,7.672813706
SSC_CulverSt,0.222280699
SSC_CulverSt,1.908376798
SSC_CulverSt,1.765169886
SSC_CulverSt,1.717329336
SSC_CulverSt,17.47542045
SSC_CulverSt,3.491211621
SSC_CulverSt,1.003045341
SSC_CulverSt,34.59488771
SSC_CulverSt,27.61239835
SSC_CulverSt,1.344269685
SSC_CulverSt,6.49E-03
SSC_CulverSt,28.82568411
SSC_CulverSt,1.838515311
SSC_CulverSt,1.914273467
SSC_CulverSt,0.184562135
SSC_CulverSt,48.45510046
SSC_CulverSt,2.77136749
SSC_CulverSt,0.610093757
SSC_CulverSt,6.075457142
SSC_CulverSt,50.42951433
SSC_CulverSt,64.22276137
SSC_CulverSt,43.09761828
SSC_CulverSt,5.224910394
SSC_CulverSt,1.939080966
SSC_CulverSt,44.91604335
SSC_CulverSt,2.602979246
SSC_CulverSt,26.45436659
SSC_CulverSt,2.320928624
SSC_CulverSt,23.00840334
SSC_CulverSt,0.915063608
SSC_CulverSt,132.209407
SSC_CulverSt,48.31777747
SSC_CulverSt,0.911870351
SSC_CulverSt,2.309070326
SSC_CulverSt,3.745124365
SSC_CulverSt,3.942859748
SSC_CulverSt,81.95104866
SSC_CulverSt,51.10553711
SSC_CulverSt,15.24755309
SSC_CulverSt,17.95929046
SSC_CulverSt,117.5826459
SSC_CulverSt,137.7635328
SSC_CulverSt,9.65E-02
SSC_CulverSt,4.610451932
SSC_CulverSt,0.230210399
SSC_CulverSt,1.691998386
SSC_CulverSt,223.7962627
SSC_CulverSt,3.106979731
SSC_CulverSt,3.355873221
SSC_CulverSt,2.30699832
SSC_CulverSt,5.62E-03
SSC_CulverSt,3.74332921
SSC_CulverSt,264.9161187
SSC_CulverSt,8.253205506
SSC_CulverSt,70.63883717
SSC_CulverSt,6.178581373
SSC_CulverSt,91.2386997
SSC_CulverSt,47.02270537
SSC_CulverSt,127.172925
SSC_CulverSt,20.60440502
SSC_CulverSt,139.1627461
SSC_CulverSt,2.497850483
SSC_CulverSt,75.48369228
SSC_CulverSt,1.555194411
SSC_CulverSt,10.23269671
SSC_CulverSt,2.789565021
SSC_CulverSt,128.9091748
SSC_CulverSt,0.494795231
SSC_CulverSt,165.2771842
SSC_CulverSt,216.1309589
SSC_CulverSt,2.508368095
SSC_CulverSt,33.61875139
SSC_CulverSt,5.64E-02
SSC_CulverSt,4.122059637
SSC_CulverSt,55.1787129
SSC_CulverSt,1.639421641
SSC_CulverSt,0.587069088
SSC_CulverSt,0.190975967
SSC_CulverSt,2.752351466
SSC_CulverSt,2.167976912
SSC_CulverSt,18.01937848
SSC_CulverSt,24.23118597
SSC_CulverSt,27.93016216
SSC_CulverSt,29.70671936
SSC_CulverSt,35.84962174
SSC_CulverSt,4.348706299
SSC_CulverSt,0.493438201
SSC_CulverSt,0.347495017
SSC_CulverSt,46.46775969
SSC_CulverSt,22.55182137
SSC_CulverSt,200.8183268
SSC_CulverSt,3.205688795
SSC_CulverSt,4.389564895
SSC_CulverSt,2.501809675
SSC_CulverSt,35.63646148
SSC_CulverSt,44.29511338
SSC_CulverSt,173.0368438
SSC_CulverSt,2.474162138
SSC_CulverSt,2.145641235
SSC_CulverSt,8.747494718
SSC_CulverSt,42.02548846
SSC_CulverSt,1.004466492
SSC_CulverSt,13.16687915
SSC_CulverSt,172.3534612
SSC_CulverSt,34.60368427
SSC_CulverSt,0.191822121
SSC_CulverSt,150.4860085
SSC_CulverSt,58.6397086
SSC_CulverSt,114.7285341
SSC_CulverSt,248.9861031
SSC_CulverSt,187.782715
SSC_CulverSt,2.333775147
SSC_CulverSt,267.5152939
SSC_CulverSt,2.770984856
SSC_CulverSt,1.246760072
SSC_CulverSt,0.850817996
SSC_CulverSt,0.798789676
SSC_CulverSt,2.090195784
SSC_CulverSt,269.9297582
SSC_CulverSt,2.550858896
SSC_CulverSt,0.292816091
SSC_CulverSt,231.177907
SSC_CulverSt,65.97232423
SSC_CulverSt,0.317692322
SSC_CulverSt,2.214386423
SSC_CulverSt,38.06403188
SSC_CulverSt,0.830576367
SSC_CulverSt,0.230504604
SSC_CulverSt,40.1320826
SSC_CulverSt,0.302975796
SSC_CulverSt,64.6870768
SSC_CulverSt,44.91998485
SSC_CulverSt,15.49154023
SSC_CulverSt,0.836316714
SSC_CulverSt,13.19017472
SSC_CulverSt,0.754453599
SSC_CulverSt,1.24436159
SSC_CulverSt,16.54751739
SSC_CulverSt,2.549802528
SSC_CulverSt,0.307592129
SSC_CulverSt,3.259927842
SSC_CulverSt,2.409102054
SSC_CulverSt,15.36879875
SSC_CulverSt,1.24841885
SSC_CulverSt,247.3341717
SSC_CulverSt,0.372104285
SSC_CulverSt,34.20739903
SSC_CulverSt,39.65722195
SSC_CulverSt,44.36158791
SSC_CulverSt,220.6662018
SSC_CulverSt,19.01435799
SSC_CulverSt,2.723690386
SSC_CulverSt,3.319414038
SSC_CulverSt,115.8549948
SSC_CulverSt,159.9598591
SSC_CulverSt,191.9512791
SSC_CulverSt,108.2705019
SSC_CulverSt,116.5687765
SSC_CulverSt,13.16941519
SSC_CulverSt,213.8595474
SSC_CulverSt,19.87013162
SSC_CulverSt,32.92154803
SSC_CulverSt,111.485914
SSC_CulverSt,1.279163671
SSC_CulverSt,334.3388173
SSC_CulverSt,32.85258023
SSC_CulverSt,26.79846048
SSC_CulverSt,1.430145636
SSC_CulverSt,220.9126011
SSC_CulverSt,2.430569784
SSC_CulverSt,18.91385705
SSC_CulverSt,166.7100894
SSC_CulverSt,0.95287504
SSC_CulverSt,0.74191511
SSC_CulverSt,8.566246958
SSC_CulverSt,85.10632183
SSC_CulverSt,3.232849514
SSC_CulverSt,2.68554284
SSC_CulverSt,3.541779814
SSC_CulverSt,1.07610159
SSC_CulverSt,2.813872959
SSC_CulverSt,1.680701847
SSC_CulverSt,173.8264444
SSC_CulverSt,0.45020644
SSC_CulverSt,6.90E-02
SSC_CulverSt,0.439498558
SSC_CulverSt,2.413061246
SSC_CulverSt,0.228064632
SSC_CulverSt,1.563958529
SSC_CulverSt,214.2612021
SSC_CulverSt,52.83354356
SSC_CulverSt,28.16883124
SSC_CulverSt,178.6368832
SSC_CulverSt,1.579207306
SSC_CulverSt,1.281052952
SSC_CulverSt,44.24835577
SSC_CulverSt,86.82384795
SSC_CulverSt,1.154823586
SSC_CulverSt,16.96361173
SSC_CulverSt,1.279908403
SSC_CulverSt,26.01266711
SSC_CulverSt,1.653684288
SSC_CulverSt,52.24177449
SSC_CulverSt,13.72504014
SSC_CulverSt,469.8668149
SSC_CulverSt,87.10819245
SSC_CulverSt,2.640976509
SSC_CulverSt,4.077632369
SSC_CulverSt,1.188375925
SSC_CulverSt,162.2826397
SSC_CulverSt,110.6433152
SSC_CulverSt,1.46680808
SSC_CulverSt,41.96863569
SSC_CulverSt,2.244057351
SSC_CulverSt,5.014632084
SSC_CulverSt,3.769527438
SSC_CulverSt,1.386706842
SSC_CulverSt,69.21089447
SSC_CulverSt,5.987700292
SSC_CulverSt,882.0552994
SSC_CulverSt,32.03791239
SSC_CulverSt,5.324129249
SSC_CulverSt,1.109933046
SSC_CulverSt,47.26104202
SSC_CulverSt,0.128873609
SSC_CulverSt,101.3584566
SSC_CulverSt,144.7297822
SSC_CulverSt,3.368383631
SSC_CulverSt,118.8216742
SSC_CulverSt,35.27049082
SSC_CulverSt,89.87992103
SSC_CulverSt,60.71417675
SSC_CulverSt,83.49830046
SSC_CulverSt,18.03235534
SSC_CulverSt,257.0596773
SSC_CulverSt,300.758459
SSC_CulverSt,78.8119851
SSC_CulverSt,167.344993
SSC_CulverSt,0.301729407
SSC_CulverSt,1.085597448
SSC_CulverSt,0.63346418
SSC_CulverSt,3.036273939
SSC_CulverSt,17.17807747
SSC_CulverSt,7.221175296
SSC_CulverSt,3.979596372
SSC_CulverSt,78.1751281
SSC_CulverSt,15.12829143
SSC_CulverSt,34.09685179
SSC_CulverSt,33.32170948
SSC_CulverSt,72.99037566
SSC_CulverSt,79.23107791
SSC_CulverSt,4.44898253
SSC_CulverSt,31.17550372
SSC_CulverSt,19.22326017
SSC_CulverSt,14.65817513
SSC_CulverSt,3.81899265
SSC_CulverSt,4.804434488
SSC_CulverSt,2.186987487
SSC_CulverSt,1.532732168
SSC_CulverSt,0.19604199
SSC_CulverSt,30.97938395
SSC_CulverSt,46.04517967
SSC_CulverSt,2.547841411
SSC_CulverSt,68.42490958
SSC_CulverSt,107.4879224
SSC_CulverSt,3.631125701
SSC_CulverSt,50.99183728
SSC_CulverSt,18.87658297
SSC_CulverSt,64.07431249
SSC_CulverSt,9.56E-02
SSC_CulverSt,0.811277454
SSC_CulverSt,1.532924533
SSC_CulverSt,116.9903897
SSC_CulverSt,33.93084435
SSC_CulverSt,26.92107766
SSC_SilverSt,23.4960778
SSC_SilverSt,136.7979778
SSC_SilverSt,1050.334243
SSC_SilverSt,140.2731149
SSC_SilverSt,141.8524477
SSC_SilverSt,23.06656561
SSC_SilverSt,27.67398379
SSC_SilverSt,40.62481209
SSC_SilverSt,75.50123393
SSC_SilverSt,43.01426134
SSC_SilverSt,18.02254751
SSC_SilverSt,10.1756587
SSC_SilverSt,175.9376435
SSC_SilverSt,462.0542357
SSC_SilverSt,166.4046301
SSC_SilverSt,114.6939067
SSC_SilverSt,31.34218625
SSC_SilverSt,1.705917794
SSC_SilverSt,3.317505059
SSC_SilverSt,61.28871127
SSC_SilverSt,25.27467407
SSC_SilverSt,0.442806895
SSC_SilverSt,44.70109254
SSC_SilverSt,10.26550516
SSC_SilverSt,12.8164938
SSC_SilverSt,8.952920077
SSC_SilverSt,196.5234367
SSC_SilverSt,29.48879994
SSC_SilverSt,213.9813049
SSC_SilverSt,19.43916458
SSC_SilverSt,6.721456287
SSC_WooleySt,37.47745774
SSC_WooleySt,59.8573102
SSC_WooleySt,373.1857942
SSC_WooleySt,52.21629016
SSC_WooleySt,97.7297456
SSC_WooleySt,36.53579115
SSC_WooleySt,39.5179449
SSC_WooleySt,32.18570411
SSC_WooleySt,44.14089977
SSC_WooleySt,27.84842461
SSC_WooleySt,44.8593261
SSC_WooleySt,38.40984053
SSC_WooleySt,32.70273677
SSC_WooleySt,70.66016182
SSC_WooleySt,211.2814772
SSC_WooleySt,74.33513535
SSC_WooleySt,62.48016193
SSC_WooleySt,37.42592245
SSC_WooleySt,31.03083543
SSC_WooleySt,26.51992648
SSC_WooleySt,30.54667659
SSC_WooleySt,45.49868762
SSC_WooleySt,41.5329276
SSC_WooleySt,28.3118835
SSC_WooleySt,42.81507715
SSC_WooleySt,33.48020188
SSC_WooleySt,37.74671465
SSC_WooleySt,29.7082851
SSC_WooleySt,62.62669101
SSC_WooleySt,35.29532313
SSC_WooleySt,71.77157536
SSC_WooleySt,30.89543417
SSC_WooleySt,30.52640914
ST,10.50279924
